event_id,arm,reward_type,reward_value,delay_minutes,occurred_at
evt_006508,simulador_credito,click,0.1,112.9,2026-01-25T08:08:14.279702+00:00
evt_006508,simulador_credito,journey_start,0.3,260.9,2026-01-25T10:36:14.279702+00:00
evt_006508,simulador_credito,conversion,1.0,9695.7,2026-01-31T23:51:02.279702+00:00
evt_006509,sem_oferta,click,0.1,179.0,2026-01-25T09:20:56.237990+00:00
evt_006512,simulador_credito,click,0.1,121.1,2026-01-25T08:40:19.925422+00:00
evt_006512,simulador_credito,journey_start,0.3,88.6,2026-01-25T08:07:49.925422+00:00
evt_006515,simulador_credito,click,0.1,24.7,2026-01-25T07:13:45.824282+00:00
evt_006515,simulador_credito,journey_start,0.3,371.8,2026-01-25T13:00:51.824282+00:00
evt_006515,simulador_credito,conversion,1.0,3802.0,2026-01-27T22:11:03.824282+00:00
evt_006516,simulador_credito,click,0.1,131.6,2026-01-25T09:00:43.885554+00:00
evt_006516,simulador_credito,journey_start,0.3,962.3,2026-01-25T22:51:25.885554+00:00
evt_006519,sem_oferta,click,0.1,100.4,2026-01-25T08:38:49.456940+00:00
evt_006523,simulador_credito,click,0.1,157.4,2026-01-25T09:57:56.234290+00:00
evt_006523,simulador_credito,journey_start,0.3,203.5,2026-01-25T10:44:02.234290+00:00
evt_006526,simulador_credito,click,0.1,89.3,2026-01-25T09:32:02.799148+00:00
evt_006531,oferta_deposito,click,0.1,65.9,2026-01-25T10:16:32.698279+00:00
evt_006531,oferta_deposito,journey_start,0.3,656.9,2026-01-25T20:07:32.698279+00:00
evt_006531,oferta_deposito,conversion,1.0,3287.5,2026-01-27T15:58:08.698279+00:00
evt_006533,oferta_deposito,click,0.1,115.5,2026-01-25T11:09:50.595148+00:00
evt_006533,oferta_deposito,journey_start,0.3,527.9,2026-01-25T18:02:14.595148+00:00
evt_006533,oferta_deposito,conversion,1.0,15046.7,2026-02-04T20:01:02.595148+00:00
evt_006534,oferta_deposito,click,0.1,5.2,2026-01-25T09:23:42.017095+00:00
evt_006534,oferta_deposito,journey_start,0.3,179.8,2026-01-25T12:18:18.017095+00:00
evt_006534,oferta_deposito,conversion,1.0,9684.3,2026-02-01T02:42:48.017095+00:00
evt_006536,educacao_financeira,click,0.1,108.5,2026-01-25T11:20:09.717263+00:00
evt_006536,educacao_financeira,journey_start,0.3,725.4,2026-01-25T21:37:03.717263+00:00
evt_006536,educacao_financeira,conversion,1.0,16351.3,2026-02-05T18:02:57.717263+00:00
evt_006537,simulador_credito,click,0.1,130.8,2026-01-25T11:55:05.607238+00:00
evt_006537,simulador_credito,journey_start,0.3,931.9,2026-01-26T01:16:11.607238+00:00
evt_006537,simulador_credito,conversion,1.0,13102.4,2026-02-03T12:06:41.607238+00:00
evt_006538,oferta_deposito,click,0.1,152.7,2026-01-25T12:46:54.175320+00:00
evt_006538,oferta_deposito,journey_start,0.3,911.2,2026-01-26T01:25:24.175320+00:00
evt_006540,educacao_financeira,click,0.1,65.8,2026-01-25T11:24:49.690234+00:00
evt_006540,educacao_financeira,journey_start,0.3,914.4,2026-01-26T01:33:25.690234+00:00
evt_006540,educacao_financeira,conversion,1.0,3790.3,2026-01-28T01:29:19.690234+00:00
evt_006541,sem_oferta,click,0.1,57.7,2026-01-25T11:25:15.608992+00:00
evt_006545,simulador_credito,click,0.1,141.0,2026-01-25T13:03:52.051002+00:00
evt_006545,simulador_credito,journey_start,0.3,558.6,2026-01-25T20:01:28.051002+00:00
evt_006545,simulador_credito,conversion,1.0,6603.7,2026-01-30T00:46:34.051002+00:00
evt_006550,simulador_credito,click,0.1,13.8,2026-01-25T11:23:36.725326+00:00
evt_006550,simulador_credito,journey_start,0.3,820.9,2026-01-26T00:50:42.725326+00:00
evt_006550,simulador_credito,conversion,1.0,4564.4,2026-01-28T15:14:12.725326+00:00
evt_006553,sem_oferta,click,0.1,90.9,2026-01-25T12:57:16.337514+00:00
evt_006555,educacao_financeira,click,0.1,104.7,2026-01-25T13:18:34.176191+00:00
evt_006558,sem_oferta,click,0.1,94.3,2026-01-25T13:19:12.099328+00:00
evt_006558,sem_oferta,journey_start,0.3,1214.5,2026-01-26T07:59:24.099328+00:00
evt_006558,sem_oferta,conversion,1.0,20077.8,2026-02-08T10:22:42.099328+00:00
evt_006571,oferta_deposito,click,0.1,25.0,2026-01-25T13:44:46.714663+00:00
evt_006571,oferta_deposito,journey_start,0.3,1337.2,2026-01-26T11:36:58.714663+00:00
evt_006571,oferta_deposito,conversion,1.0,5919.2,2026-01-29T15:58:58.714663+00:00
evt_006573,simulador_credito,click,0.1,173.3,2026-01-25T16:14:36.702231+00:00
evt_006583,oferta_deposito,click,0.1,80.3,2026-01-25T15:19:27.988309+00:00
evt_006583,oferta_deposito,journey_start,0.3,171.7,2026-01-25T16:50:51.988309+00:00
evt_006583,oferta_deposito,conversion,1.0,9025.7,2026-01-31T20:24:51.988309+00:00
evt_006591,educacao_financeira,click,0.1,141.1,2026-01-25T16:45:18.169182+00:00
evt_006591,educacao_financeira,journey_start,0.3,179.8,2026-01-25T17:24:00.169182+00:00
evt_006591,educacao_financeira,conversion,1.0,7583.9,2026-01-30T20:48:06.169182+00:00
evt_006594,sem_oferta,click,0.1,94.3,2026-01-25T16:32:18.771191+00:00
evt_006594,sem_oferta,journey_start,0.3,589.6,2026-01-26T00:47:36.771191+00:00
evt_006601,simulador_credito,click,0.1,155.6,2026-01-25T18:12:33.518317+00:00
evt_006601,simulador_credito,journey_start,0.3,369.5,2026-01-25T21:46:27.518317+00:00
evt_006607,oferta_deposito,click,0.1,152.5,2026-01-25T18:52:04.963765+00:00
evt_006607,oferta_deposito,journey_start,0.3,863.5,2026-01-26T06:43:04.963765+00:00
evt_006607,oferta_deposito,conversion,1.0,16545.3,2026-02-06T04:04:52.963765+00:00
evt_006609,oferta_deposito,click,0.1,163.9,2026-01-25T19:18:13.760408+00:00
evt_006610,simulador_credito,click,0.1,165.4,2026-01-25T19:31:57.065686+00:00
evt_006610,simulador_credito,journey_start,0.3,311.0,2026-01-25T21:57:33.065686+00:00
evt_006610,simulador_credito,conversion,1.0,14193.4,2026-02-04T13:19:57.065686+00:00
evt_006612,sem_oferta,click,0.1,137.3,2026-01-25T19:06:24.381745+00:00
evt_006612,sem_oferta,journey_start,0.3,670.6,2026-01-26T03:59:42.381745+00:00
evt_006612,sem_oferta,conversion,1.0,10550.7,2026-02-02T00:39:48.381745+00:00
evt_006621,sem_oferta,click,0.1,119.6,2026-01-25T20:13:00.503649+00:00
evt_006621,sem_oferta,journey_start,0.3,585.9,2026-01-26T03:59:18.503649+00:00
evt_006621,sem_oferta,conversion,1.0,7920.0,2026-01-31T06:13:24.503649+00:00
evt_006622,simulador_credito,click,0.1,175.4,2026-01-25T21:12:01.894689+00:00
evt_006622,simulador_credito,journey_start,0.3,1016.5,2026-01-26T11:13:07.894689+00:00
evt_006622,simulador_credito,conversion,1.0,3309.8,2026-01-28T01:26:25.894689+00:00
evt_006623,oferta_deposito,click,0.1,19.0,2026-01-25T18:35:58.353066+00:00
evt_006623,oferta_deposito,journey_start,0.3,807.3,2026-01-26T07:44:16.353066+00:00
evt_006623,oferta_deposito,conversion,1.0,14546.7,2026-02-04T20:43:40.353066+00:00
evt_006626,simulador_credito,click,0.1,89.0,2026-01-25T20:02:15.139920+00:00
evt_006629,educacao_financeira,click,0.1,179.3,2026-01-25T21:50:41.501568+00:00
evt_006629,educacao_financeira,journey_start,0.3,979.8,2026-01-26T11:11:11.501568+00:00
evt_006630,educacao_financeira,click,0.1,140.2,2026-01-25T21:18:52.428665+00:00
evt_006630,educacao_financeira,journey_start,0.3,558.3,2026-01-26T04:16:58.428665+00:00
evt_006630,educacao_financeira,conversion,1.0,16349.7,2026-02-06T03:28:22.428665+00:00
evt_006631,sem_oferta,click,0.1,34.0,2026-01-25T19:34:19.220721+00:00
evt_006633,simulador_credito,click,0.1,55.1,2026-01-25T20:03:20.827966+00:00
evt_006633,simulador_credito,journey_start,0.3,509.3,2026-01-26T03:37:32.827966+00:00
evt_006634,oferta_deposito,click,0.1,144.7,2026-01-25T21:41:52.298208+00:00
evt_006638,simulador_credito,click,0.1,152.7,2026-01-25T22:13:30.495967+00:00
evt_006638,simulador_credito,journey_start,0.3,735.8,2026-01-26T07:56:36.495967+00:00
evt_006638,simulador_credito,conversion,1.0,8331.6,2026-01-31T14:32:24.495967+00:00
evt_006639,educacao_financeira,click,0.1,179.7,2026-01-25T22:41:45.651703+00:00
evt_006639,educacao_financeira,journey_start,0.3,822.5,2026-01-26T09:24:33.651703+00:00
evt_006642,oferta_deposito,click,0.1,70.3,2026-01-25T20:58:42.649420+00:00
evt_006645,simulador_credito,click,0.1,55.6,2026-01-25T20:52:36.523194+00:00
evt_006645,simulador_credito,journey_start,0.3,367.7,2026-01-26T02:04:42.523194+00:00
evt_006647,educacao_financeira,click,0.1,164.2,2026-01-25T22:48:35.200922+00:00
evt_006647,educacao_financeira,journey_start,0.3,63.4,2026-01-25T21:07:47.200922+00:00
evt_006647,educacao_financeira,conversion,1.0,4028.8,2026-01-28T15:13:11.200922+00:00
evt_006648,sem_oferta,click,0.1,177.6,2026-01-25T23:04:28.006857+00:00
evt_006648,sem_oferta,journey_start,0.3,626.7,2026-01-26T06:33:34.006857+00:00
evt_006648,sem_oferta,conversion,1.0,5109.6,2026-01-29T09:16:28.006857+00:00
evt_006652,sem_oferta,click,0.1,95.5,2026-01-25T21:49:24.804525+00:00
evt_006652,sem_oferta,journey_start,0.3,645.4,2026-01-26T06:59:18.804525+00:00
evt_006652,sem_oferta,conversion,1.0,15084.1,2026-02-05T07:38:00.804525+00:00
evt_006653,oferta_deposito,click,0.1,134.9,2026-01-25T22:34:05.382366+00:00
evt_006658,sem_oferta,click,0.1,141.3,2026-01-25T22:52:45.111208+00:00
evt_006661,simulador_credito,click,0.1,105.4,2026-01-25T22:21:35.835087+00:00
evt_006662,oferta_deposito,click,0.1,158.2,2026-01-25T23:17:21.379793+00:00
evt_006669,oferta_deposito,click,0.1,130.4,2026-01-25T23:10:03.325637+00:00
evt_006669,oferta_deposito,journey_start,0.3,283.0,2026-01-26T01:42:39.325637+00:00
evt_006669,oferta_deposito,conversion,1.0,18874.0,2026-02-07T23:33:39.325637+00:00
evt_006675,oferta_deposito,click,0.1,158.7,2026-01-26T00:33:34.560529+00:00
evt_006676,sem_oferta,click,0.1,24.6,2026-01-25T22:25:45.200223+00:00
evt_006676,sem_oferta,journey_start,0.3,1427.9,2026-01-26T21:49:03.200223+00:00
evt_006676,sem_oferta,conversion,1.0,4774.2,2026-01-29T05:35:21.200223+00:00
evt_006678,simulador_credito,click,0.1,106.1,2026-01-26T00:07:30.996553+00:00
evt_006678,simulador_credito,journey_start,0.3,581.1,2026-01-26T08:02:30.996553+00:00
evt_006681,simulador_credito,click,0.1,83.3,2026-01-25T23:57:42.378765+00:00
evt_006683,simulador_credito,click,0.1,76.9,2026-01-26T00:05:07.705442+00:00
evt_006683,simulador_credito,journey_start,0.3,994.2,2026-01-26T15:22:25.705442+00:00
evt_006683,simulador_credito,conversion,1.0,17500.3,2026-02-07T02:28:31.705442+00:00
evt_006688,simulador_credito,click,0.1,52.6,2026-01-26T00:17:24.014406+00:00
evt_006696,simulador_credito,click,0.1,45.4,2026-01-26T00:52:18.656152+00:00
evt_006696,simulador_credito,journey_start,0.3,1433.0,2026-01-26T23:59:54.656152+00:00
evt_006696,simulador_credito,conversion,1.0,3982.0,2026-01-28T18:28:54.656152+00:00
evt_006700,educacao_financeira,click,0.1,157.4,2026-01-26T03:16:21.599077+00:00
evt_006705,simulador_credito,click,0.1,161.8,2026-01-26T03:45:40.520341+00:00
evt_006712,educacao_financeira,click,0.1,125.3,2026-01-26T03:43:33.535028+00:00
evt_006717,oferta_deposito,click,0.1,112.0,2026-01-26T03:52:37.078579+00:00
evt_006717,oferta_deposito,journey_start,0.3,70.9,2026-01-26T03:11:31.078579+00:00
evt_006717,oferta_deposito,conversion,1.0,16724.4,2026-02-06T16:45:01.078579+00:00
evt_006729,sem_oferta,click,0.1,43.9,2026-01-26T03:42:19.728901+00:00
evt_006731,oferta_deposito,click,0.1,42.6,2026-01-26T04:02:04.847824+00:00
evt_006732,sem_oferta,click,0.1,168.5,2026-01-26T06:09:46.315691+00:00
evt_006732,sem_oferta,journey_start,0.3,446.8,2026-01-26T10:48:04.315691+00:00
evt_006733,sem_oferta,click,0.1,42.6,2026-01-26T04:05:17.457319+00:00
evt_006733,sem_oferta,journey_start,0.3,558.3,2026-01-26T12:40:59.457319+00:00
evt_006733,sem_oferta,conversion,1.0,17120.2,2026-02-07T00:42:53.457319+00:00
evt_006734,educacao_financeira,click,0.1,57.4,2026-01-26T04:26:36.230263+00:00
evt_006735,oferta_deposito,click,0.1,96.5,2026-01-26T05:09:29.353426+00:00
evt_006739,simulador_credito,click,0.1,110.7,2026-01-26T05:33:19.568209+00:00
evt_006740,educacao_financeira,click,0.1,54.8,2026-01-26T04:38:04.201123+00:00
evt_006740,educacao_financeira,journey_start,0.3,1196.3,2026-01-26T23:39:34.201123+00:00
evt_006741,simulador_credito,click,0.1,110.4,2026-01-26T05:54:56.797384+00:00
evt_006741,simulador_credito,journey_start,0.3,154.1,2026-01-26T06:38:38.797384+00:00
evt_006741,simulador_credito,conversion,1.0,12544.6,2026-02-03T21:09:08.797384+00:00
evt_006742,educacao_financeira,click,0.1,45.4,2026-01-26T05:10:32.700358+00:00
evt_006755,oferta_deposito,click,0.1,23.2,2026-01-26T05:45:57.905921+00:00
evt_006755,oferta_deposito,journey_start,0.3,419.2,2026-01-26T12:21:57.905921+00:00
evt_006756,simulador_credito,click,0.1,154.4,2026-01-26T08:19:25.766096+00:00
evt_006756,simulador_credito,journey_start,0.3,577.3,2026-01-26T15:22:19.766096+00:00
evt_006757,simulador_credito,click,0.1,93.3,2026-01-26T07:32:52.330782+00:00
evt_006759,oferta_deposito,click,0.1,66.8,2026-01-26T07:26:22.028214+00:00
evt_006759,oferta_deposito,journey_start,0.3,623.3,2026-01-26T16:42:52.028214+00:00
evt_006759,oferta_deposito,conversion,1.0,10952.1,2026-02-02T20:51:40.028214+00:00
evt_006761,sem_oferta,click,0.1,37.1,2026-01-26T07:20:12.369386+00:00
evt_006766,simulador_credito,click,0.1,49.1,2026-01-26T07:39:35.294099+00:00
evt_006767,simulador_credito,click,0.1,17.3,2026-01-26T07:08:33.189093+00:00
evt_006772,simulador_credito,click,0.1,132.5,2026-01-26T09:39:42.982411+00:00
evt_006772,simulador_credito,journey_start,0.3,129.4,2026-01-26T09:36:36.982411+00:00
evt_006772,simulador_credito,conversion,1.0,19560.1,2026-02-08T21:27:18.982411+00:00
evt_006774,simulador_credito,click,0.1,53.7,2026-01-26T08:26:04.542103+00:00
evt_006774,simulador_credito,journey_start,0.3,371.2,2026-01-26T13:43:34.542103+00:00
evt_006775,educacao_financeira,click,0.1,149.7,2026-01-26T10:02:55.803932+00:00
evt_006775,educacao_financeira,journey_start,0.3,802.2,2026-01-26T20:55:25.803932+00:00
evt_006775,educacao_financeira,conversion,1.0,12507.0,2026-02-04T00:00:13.803932+00:00
evt_006776,simulador_credito,click,0.1,56.4,2026-01-26T08:31:02.378682+00:00
evt_006779,educacao_financeira,click,0.1,30.8,2026-01-26T08:24:18.432662+00:00
evt_006779,educacao_financeira,journey_start,0.3,1178.5,2026-01-27T03:32:00.432662+00:00
evt_006781,educacao_financeira,click,0.1,60.5,2026-01-26T09:10:49.495770+00:00
evt_006781,educacao_financeira,journey_start,0.3,613.3,2026-01-26T18:23:37.495770+00:00
evt_006781,educacao_financeira,conversion,1.0,6763.7,2026-01-31T00:54:01.495770+00:00
evt_006782,educacao_financeira,click,0.1,107.9,2026-01-26T10:02:33.084827+00:00
evt_006782,educacao_financeira,journey_start,0.3,425.1,2026-01-26T15:19:45.084827+00:00
evt_006785,educacao_financeira,click,0.1,140.2,2026-01-26T10:52:18.330457+00:00
evt_006785,educacao_financeira,journey_start,0.3,944.6,2026-01-27T00:16:42.330457+00:00
evt_006785,educacao_financeira,conversion,1.0,16517.9,2026-02-06T19:50:00.330457+00:00
evt_006789,educacao_financeira,click,0.1,141.6,2026-01-26T11:10:23.413571+00:00
evt_006791,simulador_credito,click,0.1,157.0,2026-01-26T11:28:16.506684+00:00
evt_006791,simulador_credito,journey_start,0.3,1315.5,2026-01-27T06:46:46.506684+00:00
evt_006791,simulador_credito,conversion,1.0,17757.3,2026-02-07T16:48:34.506684+00:00
evt_006792,simulador_credito,click,0.1,16.9,2026-01-26T09:23:04.940567+00:00
evt_006795,sem_oferta,click,0.1,155.2,2026-01-26T11:44:39.260019+00:00
evt_006797,oferta_deposito,click,0.1,114.8,2026-01-26T11:08:48.177399+00:00
evt_006800,simulador_credito,click,0.1,161.8,2026-01-26T12:22:47.153671+00:00
evt_006807,simulador_credito,click,0.1,49.2,2026-01-26T11:10:05.326188+00:00
evt_006807,simulador_credito,journey_start,0.3,1022.4,2026-01-27T03:23:17.326188+00:00
evt_006807,simulador_credito,conversion,1.0,13163.0,2026-02-04T13:43:53.326188+00:00
evt_006816,sem_oferta,click,0.1,15.6,2026-01-26T10:57:11.093108+00:00
evt_006818,simulador_credito,click,0.1,78.5,2026-01-26T12:03:33.812731+00:00
evt_006818,simulador_credito,journey_start,0.3,325.6,2026-01-26T16:10:39.812731+00:00
evt_006818,simulador_credito,conversion,1.0,16380.8,2026-02-06T19:45:51.812731+00:00
evt_006820,simulador_credito,click,0.1,162.1,2026-01-26T13:33:54.151301+00:00
evt_006820,simulador_credito,journey_start,0.3,1225.4,2026-01-27T07:17:12.151301+00:00
evt_006820,simulador_credito,conversion,1.0,16357.0,2026-02-06T19:28:48.151301+00:00
evt_006821,oferta_deposito,click,0.1,91.3,2026-01-26T12:30:24.110030+00:00
evt_006822,educacao_financeira,click,0.1,141.0,2026-01-26T13:30:34.979933+00:00
evt_006822,educacao_financeira,journey_start,0.3,985.6,2026-01-27T03:35:10.979933+00:00
evt_006822,educacao_financeira,conversion,1.0,2223.7,2026-01-28T00:13:16.979933+00:00
evt_006824,sem_oferta,click,0.1,109.0,2026-01-26T13:00:03.733306+00:00
evt_006825,educacao_financeira,click,0.1,100.4,2026-01-26T12:59:26.166899+00:00
evt_006825,educacao_financeira,journey_start,0.3,655.8,2026-01-26T22:14:50.166899+00:00
evt_006825,educacao_financeira,conversion,1.0,9632.4,2026-02-02T03:51:26.166899+00:00
evt_006828,educacao_financeira,click,0.1,9.1,2026-01-26T11:49:46.811613+00:00
evt_006831,simulador_credito,click,0.1,95.5,2026-01-26T13:32:08.394671+00:00
evt_006831,simulador_credito,journey_start,0.3,1280.6,2026-01-27T09:17:14.394671+00:00
evt_006831,simulador_credito,conversion,1.0,18036.6,2026-02-08T00:33:14.394671+00:00
evt_006833,educacao_financeira,click,0.1,135.9,2026-01-26T14:16:40.341886+00:00
evt_006837,educacao_financeira,click,0.1,174.9,2026-01-26T15:18:14.684300+00:00
evt_006837,educacao_financeira,journey_start,0.3,1427.1,2026-01-27T12:10:26.684300+00:00
evt_006839,oferta_deposito,click,0.1,16.1,2026-01-26T13:08:51.630516+00:00
evt_006839,oferta_deposito,journey_start,0.3,1091.3,2026-01-27T07:04:03.630516+00:00
evt_006841,oferta_deposito,click,0.1,149.1,2026-01-26T15:28:13.179848+00:00
evt_006842,simulador_credito,click,0.1,101.0,2026-01-26T14:51:06.377354+00:00
evt_006845,oferta_deposito,click,0.1,28.1,2026-01-26T13:51:40.924596+00:00
evt_006852,oferta_deposito,click,0.1,163.2,2026-01-26T16:57:16.522726+00:00
evt_006852,oferta_deposito,journey_start,0.3,1026.0,2026-01-27T07:20:04.522726+00:00
evt_006852,oferta_deposito,conversion,1.0,14428.7,2026-02-05T14:42:46.522726+00:00
evt_006855,simulador_credito,click,0.1,68.4,2026-01-26T16:06:37.964168+00:00
evt_006855,simulador_credito,journey_start,0.3,213.5,2026-01-26T18:31:43.964168+00:00
evt_006856,simulador_credito,click,0.1,23.7,2026-01-26T15:31:51.599962+00:00
evt_006857,educacao_financeira,click,0.1,146.6,2026-01-26T17:37:01.059125+00:00
evt_006857,educacao_financeira,journey_start,0.3,957.9,2026-01-27T07:08:19.059125+00:00
evt_006864,simulador_credito,click,0.1,87.0,2026-01-26T17:05:57.495027+00:00
evt_006864,simulador_credito,journey_start,0.3,861.8,2026-01-27T06:00:45.495027+00:00
evt_006864,simulador_credito,conversion,1.0,19187.0,2026-02-08T23:25:57.495027+00:00
evt_006865,simulador_credito,click,0.1,174.6,2026-01-26T18:33:37.259218+00:00
evt_006865,simulador_credito,journey_start,0.3,1135.8,2026-01-27T10:34:49.259218+00:00
evt_006865,simulador_credito,conversion,1.0,4864.3,2026-01-30T00:43:19.259218+00:00
evt_006872,simulador_credito,click,0.1,146.6,2026-01-26T19:29:07.042548+00:00
evt_006872,simulador_credito,journey_start,0.3,943.2,2026-01-27T08:45:43.042548+00:00
evt_006872,simulador_credito,conversion,1.0,18345.7,2026-02-08T10:48:13.042548+00:00
evt_006873,simulador_credito,click,0.1,120.5,2026-01-26T19:03:21.655402+00:00
evt_006873,simulador_credito,journey_start,0.3,1056.2,2026-01-27T10:39:03.655402+00:00
evt_006874,sem_oferta,click,0.1,150.6,2026-01-26T19:33:34.566396+00:00
evt_006874,sem_oferta,journey_start,0.3,1290.3,2026-01-27T14:33:16.566396+00:00
evt_006880,oferta_deposito,click,0.1,92.9,2026-01-26T18:57:16.376922+00:00
evt_006880,oferta_deposito,journey_start,0.3,911.1,2026-01-27T08:35:28.376922+00:00
evt_006880,oferta_deposito,conversion,1.0,6021.5,2026-01-30T21:45:52.376922+00:00
evt_006882,oferta_deposito,click,0.1,154.8,2026-01-26T20:10:49.904035+00:00
evt_006889,sem_oferta,click,0.1,91.2,2026-01-26T19:59:35.229810+00:00
evt_006890,educacao_financeira,click,0.1,39.8,2026-01-26T19:12:33.578953+00:00
evt_006891,simulador_credito,click,0.1,37.1,2026-01-26T19:22:32.637835+00:00
evt_006892,oferta_deposito,click,0.1,92.4,2026-01-26T20:22:41.144369+00:00
evt_006892,oferta_deposito,journey_start,0.3,116.5,2026-01-26T20:46:47.144369+00:00
evt_006893,educacao_financeira,click,0.1,157.0,2026-01-26T21:32:24.999262+00:00
evt_006894,sem_oferta,click,0.1,24.5,2026-01-26T19:24:09.243397+00:00
evt_006896,sem_oferta,click,0.1,49.0,2026-01-26T19:52:58.617177+00:00
evt_006896,sem_oferta,journey_start,0.3,1200.7,2026-01-27T15:04:40.617177+00:00
evt_006896,sem_oferta,conversion,1.0,9039.0,2026-02-02T01:42:58.617177+00:00
evt_006898,sem_oferta,click,0.1,143.0,2026-01-26T21:30:57.506194+00:00
evt_006898,sem_oferta,journey_start,0.3,305.7,2026-01-27T00:13:39.506194+00:00
evt_006898,sem_oferta,conversion,1.0,19468.3,2026-02-09T07:36:15.506194+00:00
evt_006903,sem_oferta,click,0.1,105.3,2026-01-26T21:08:32.502506+00:00
evt_006903,sem_oferta,journey_start,0.3,863.4,2026-01-27T09:46:38.502506+00:00
evt_006903,sem_oferta,conversion,1.0,9087.6,2026-02-02T02:50:50.502506+00:00
evt_006909,simulador_credito,click,0.1,94.4,2026-01-26T21:34:27.462359+00:00
evt_006909,simulador_credito,journey_start,0.3,174.0,2026-01-26T22:54:03.462359+00:00
evt_006909,simulador_credito,conversion,1.0,11770.0,2026-02-04T00:10:03.462359+00:00
evt_006911,oferta_deposito,click,0.1,59.4,2026-01-26T21:10:18.979713+00:00
evt_006913,educacao_financeira,click,0.1,61.9,2026-01-26T21:23:53.849303+00:00
evt_006913,educacao_financeira,journey_start,0.3,418.6,2026-01-27T03:20:35.849303+00:00
evt_006913,educacao_financeira,conversion,1.0,1846.8,2026-01-28T03:08:47.849303+00:00
evt_006915,oferta_deposito,click,0.1,10.1,2026-01-26T20:43:20.546067+00:00
evt_006915,oferta_deposito,journey_start,0.3,163.6,2026-01-26T23:16:50.546067+00:00
evt_006919,educacao_financeira,click,0.1,24.6,2026-01-26T21:24:26.128151+00:00
evt_006919,educacao_financeira,journey_start,0.3,745.6,2026-01-27T09:25:26.128151+00:00
evt_006919,educacao_financeira,conversion,1.0,12474.9,2026-02-04T12:54:44.128151+00:00
evt_006923,oferta_deposito,click,0.1,67.7,2026-01-26T22:29:59.193535+00:00
evt_006923,oferta_deposito,journey_start,0.3,1285.9,2026-01-27T18:48:11.193535+00:00
evt_006925,educacao_financeira,click,0.1,150.4,2026-01-27T00:00:57.518073+00:00
evt_006925,educacao_financeira,journey_start,0.3,830.9,2026-01-27T11:21:27.518073+00:00
evt_006925,educacao_financeira,conversion,1.0,15501.9,2026-02-06T15:52:27.518073+00:00
evt_006927,sem_oferta,click,0.1,22.4,2026-01-26T21:58:31.363062+00:00
evt_006927,sem_oferta,journey_start,0.3,700.0,2026-01-27T09:16:07.363062+00:00
evt_006928,educacao_financeira,click,0.1,26.6,2026-01-26T22:06:56.295697+00:00
evt_006930,simulador_credito,click,0.1,173.3,2026-01-27T00:45:58.995602+00:00
evt_006934,educacao_financeira,click,0.1,150.8,2026-01-27T00:51:28.645820+00:00
evt_006936,sem_oferta,click,0.1,91.8,2026-01-27T00:02:25.725745+00:00
evt_006936,sem_oferta,journey_start,0.3,1394.4,2026-01-27T21:45:01.725745+00:00
evt_006936,sem_oferta,conversion,1.0,15952.0,2026-02-07T00:22:37.725745+00:00
evt_006939,educacao_financeira,click,0.1,38.2,2026-01-26T23:28:21.551077+00:00
evt_006939,educacao_financeira,journey_start,0.3,749.0,2026-01-27T11:19:09.551077+00:00
evt_006939,educacao_financeira,conversion,1.0,7239.4,2026-01-31T23:29:33.551077+00:00
evt_006941,educacao_financeira,click,0.1,13.2,2026-01-26T23:26:42.364118+00:00
evt_006950,educacao_financeira,click,0.1,102.1,2026-01-27T01:33:14.523052+00:00
evt_006950,educacao_financeira,journey_start,0.3,934.2,2026-01-27T15:25:20.523052+00:00
evt_006950,educacao_financeira,conversion,1.0,14129.1,2026-02-05T19:20:14.523052+00:00
evt_006956,sem_oferta,click,0.1,51.5,2026-01-27T01:03:02.499937+00:00
evt_006957,sem_oferta,click,0.1,40.0,2026-01-27T00:58:34.945725+00:00
evt_006958,oferta_deposito,click,0.1,169.9,2026-01-27T03:09:23.283727+00:00
evt_006964,simulador_credito,click,0.1,105.7,2026-01-27T02:35:58.371175+00:00
evt_006964,simulador_credito,journey_start,0.3,406.0,2026-01-27T07:36:16.371175+00:00
evt_006964,simulador_credito,conversion,1.0,18697.0,2026-02-09T00:27:16.371175+00:00
evt_006969,educacao_financeira,click,0.1,92.1,2026-01-27T03:12:33.288155+00:00
evt_006969,educacao_financeira,journey_start,0.3,1285.1,2026-01-27T23:05:33.288155+00:00
evt_006969,educacao_financeira,conversion,1.0,5323.8,2026-01-30T18:24:15.288155+00:00
evt_006975,simulador_credito,click,0.1,17.6,2026-01-27T02:18:14.614353+00:00
evt_006975,simulador_credito,journey_start,0.3,329.5,2026-01-27T07:30:08.614353+00:00
evt_006975,simulador_credito,conversion,1.0,15473.5,2026-02-06T19:54:08.614353+00:00
evt_006982,educacao_financeira,click,0.1,101.0,2026-01-27T04:31:35.102073+00:00
evt_006982,educacao_financeira,journey_start,0.3,163.7,2026-01-27T05:34:17.102073+00:00
evt_006982,educacao_financeira,conversion,1.0,18731.3,2026-02-09T03:01:53.102073+00:00
evt_006985,educacao_financeira,click,0.1,128.0,2026-01-27T05:13:38.908526+00:00
evt_006985,educacao_financeira,journey_start,0.3,1316.5,2026-01-28T01:02:08.908526+00:00
evt_006985,educacao_financeira,conversion,1.0,9661.8,2026-02-02T20:07:26.908526+00:00
evt_006986,oferta_deposito,click,0.1,48.3,2026-01-27T03:55:47.116264+00:00
