event_id,occurred_at,subject_key,segment,channel,age,job,month,poutcome,previous,base_propensity,available_arms,logging_policy,chosen_arm
evt_005440,2026-01-21T10:31:54.993539+00:00,sub_021289,novo,email,33,unemployed,aug,nonexistent,0,0.0533,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005441,2026-01-21T10:33:56.034953+00:00,sub_021100,novo,web,30,admin.,aug,nonexistent,0,0.0578,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005442,2026-01-21T10:39:37.062107+00:00,sub_038000,reativado,app,39,self-employed,sep,success,1,0.6941,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005443,2026-01-21T10:49:48.959030+00:00,sub_033257,recorrente,web,29,blue-collar,may,failure,1,0.0668,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005444,2026-01-21T10:53:48.043587+00:00,sub_010367,novo,web,55,housemaid,jun,nonexistent,0,0.0383,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005445,2026-01-21T11:18:53.189134+00:00,sub_014633,novo,web,34,technician,jul,nonexistent,0,0.069,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005446,2026-01-21T11:21:08.597627+00:00,sub_027496,novo,app,49,management,nov,nonexistent,0,0.0592,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005447,2026-01-21T11:22:43.796979+00:00,sub_016901,novo,app,55,blue-collar,jul,nonexistent,0,0.0669,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005448,2026-01-21T11:25:34.033339+00:00,sub_017645,novo,app,54,self-employed,jul,nonexistent,0,0.0364,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005449,2026-01-21T11:35:31.503161+00:00,sub_006917,novo,web,40,admin.,may,nonexistent,0,0.0448,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005450,2026-01-21T11:37:24.320019+00:00,sub_010476,novo,app,36,blue-collar,jun,nonexistent,0,0.0304,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005451,2026-01-21T11:38:30.573825+00:00,sub_030512,novo,web,34,services,may,nonexistent,0,0.09,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005452,2026-01-21T11:40:38.231701+00:00,sub_034718,novo,app,29,admin.,may,nonexistent,0,0.1108,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005453,2026-01-21T11:44:24.684264+00:00,sub_032320,recorrente,app,39,blue-collar,may,failure,1,0.0632,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005454,2026-01-21T11:51:01.548412+00:00,sub_012679,novo,app,33,blue-collar,jul,nonexistent,0,0.0645,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005455,2026-01-21T11:54:30.305103+00:00,sub_005628,novo,app,29,technician,may,nonexistent,0,0.0355,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005456,2026-01-21T11:57:41.004548+00:00,sub_006577,novo,app,40,blue-collar,may,nonexistent,0,0.0328,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005457,2026-01-21T11:59:51.357246+00:00,sub_016205,novo,email,40,blue-collar,jul,nonexistent,0,0.0599,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005458,2026-01-21T12:08:15.723266+00:00,sub_021325,novo,app,55,blue-collar,aug,nonexistent,0,0.0434,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005459,2026-01-21T12:09:06.663461+00:00,sub_036776,recorrente,web,22,technician,jun,failure,1,0.2675,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005460,2026-01-21T12:16:13.308367+00:00,sub_037020,novo,web,30,self-employed,jul,nonexistent,0,0.366,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005461,2026-01-21T12:19:07.021302+00:00,sub_000111,novo,email,58,unemployed,may,nonexistent,0,0.0341,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005462,2026-01-21T12:24:27.703760+00:00,sub_029142,recorrente,web,31,unemployed,apr,failure,1,0.1377,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005463,2026-01-21T12:35:21.820667+00:00,sub_012305,novo,web,32,technician,jul,nonexistent,0,0.0446,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005464,2026-01-21T12:47:22.667296+00:00,sub_008147,novo,email,56,management,jun,nonexistent,0,0.0314,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005465,2026-01-21T13:02:32.140603+00:00,sub_022861,novo,email,40,admin.,aug,nonexistent,0,0.0385,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005466,2026-01-21T13:09:15.245024+00:00,sub_001396,novo,app,31,services,may,nonexistent,0,0.0351,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005467,2026-01-21T13:18:53.256564+00:00,sub_013760,novo,email,41,entrepreneur,jul,nonexistent,0,0.0689,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005468,2026-01-21T13:19:05.977279+00:00,sub_022744,novo,web,57,blue-collar,aug,nonexistent,0,0.0451,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005469,2026-01-21T13:23:34.829138+00:00,sub_011204,novo,app,42,unemployed,jun,nonexistent,0,0.042,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005470,2026-01-21T13:44:29.290086+00:00,sub_024440,novo,web,34,blue-collar,nov,nonexistent,0,0.0543,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005471,2026-01-21T13:55:09.564484+00:00,sub_018948,novo,email,58,housemaid,aug,nonexistent,0,0.0488,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005472,2026-01-21T13:58:02.112043+00:00,sub_032925,recorrente,app,49,blue-collar,may,failure,1,0.0594,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005473,2026-01-21T14:02:23.185296+00:00,sub_007476,novo,app,44,blue-collar,may,nonexistent,0,0.0301,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005474,2026-01-21T14:04:23.785054+00:00,sub_002351,novo,email,48,technician,may,nonexistent,0,0.0382,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005475,2026-01-21T14:10:00.048925+00:00,sub_021814,novo,web,55,services,aug,nonexistent,0,0.0494,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005476,2026-01-21T14:15:28.057335+00:00,sub_010580,novo,app,50,management,jun,nonexistent,0,0.0416,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005477,2026-01-21T14:16:01.829409+00:00,sub_029107,recorrente,email,28,technician,apr,failure,1,0.1556,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005478,2026-01-21T14:26:03.870872+00:00,sub_003842,novo,web,52,entrepreneur,may,nonexistent,0,0.0327,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005479,2026-01-21T14:30:29.643167+00:00,sub_023695,novo,app,53,management,aug,nonexistent,0,0.0519,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005480,2026-01-21T14:39:05.831543+00:00,sub_040769,reativado,app,41,management,sep,success,3,0.6858,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005481,2026-01-21T14:52:57.381897+00:00,sub_003834,novo,web,41,blue-collar,may,nonexistent,0,0.0281,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005482,2026-01-21T14:59:49.758930+00:00,sub_012431,novo,app,41,blue-collar,jul,nonexistent,0,0.0542,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005483,2026-01-21T15:13:37.588848+00:00,sub_034779,recorrente,web,29,technician,may,failure,1,0.0656,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005484,2026-01-21T15:23:56.882103+00:00,sub_021976,novo,app,34,admin.,aug,nonexistent,0,0.0403,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005485,2026-01-21T15:24:31.777080+00:00,sub_007206,novo,app,35,blue-collar,may,nonexistent,0,0.0342,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005486,2026-01-21T15:24:57.492970+00:00,sub_008778,novo,email,30,blue-collar,jun,nonexistent,0,0.0398,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005487,2026-01-21T15:27:01.589145+00:00,sub_031501,novo,app,29,student,may,nonexistent,0,0.132,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005488,2026-01-21T15:27:59.101594+00:00,sub_035458,novo,email,57,services,may,nonexistent,0,0.0914,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005489,2026-01-21T15:28:03.067185+00:00,sub_014850,novo,app,31,blue-collar,jul,nonexistent,0,0.0591,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005490,2026-01-21T15:35:48.416574+00:00,sub_019516,novo,web,49,housemaid,aug,nonexistent,0,0.0567,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005491,2026-01-21T15:39:55.696225+00:00,sub_032240,novo,app,35,blue-collar,may,nonexistent,0,0.1017,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005492,2026-01-21T15:44:50.745251+00:00,sub_007287,novo,web,31,self-employed,may,nonexistent,0,0.0307,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005493,2026-01-21T15:44:51.166781+00:00,sub_008495,novo,web,48,retired,jun,nonexistent,0,0.0372,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005494,2026-01-21T15:50:25.080301+00:00,sub_031897,novo,app,56,blue-collar,may,nonexistent,0,0.0918,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005495,2026-01-21T15:56:46.139940+00:00,sub_007688,novo,web,52,unknown,may,nonexistent,0,0.0316,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005496,2026-01-21T16:03:54.989080+00:00,sub_031748,novo,email,35,blue-collar,may,nonexistent,0,0.0919,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005497,2026-01-21T16:13:12.978168+00:00,sub_020471,novo,web,48,blue-collar,aug,nonexistent,0,0.0472,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005498,2026-01-21T16:23:59.403487+00:00,sub_040777,novo,app,55,unemployed,sep,nonexistent,0,0.2556,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005499,2026-01-21T16:27:20.259089+00:00,sub_001356,novo,email,55,housemaid,may,nonexistent,0,0.0336,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005500,2026-01-21T16:28:32.540848+00:00,sub_038961,novo,app,54,unemployed,dec,nonexistent,0,0.4822,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005501,2026-01-21T16:30:37.944987+00:00,sub_009279,novo,app,57,management,jun,nonexistent,0,0.0416,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005502,2026-01-21T16:37:59.814605+00:00,sub_001444,novo,web,31,entrepreneur,may,nonexistent,0,0.0343,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005503,2026-01-21T16:44:07.555835+00:00,sub_029820,novo,app,54,management,apr,nonexistent,0,0.1936,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005504,2026-01-21T16:44:34.223707+00:00,sub_021933,novo,app,29,technician,aug,nonexistent,0,0.0644,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005505,2026-01-21T16:48:22.660989+00:00,sub_034490,recorrente,email,29,blue-collar,may,failure,1,0.0584,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005506,2026-01-21T16:54:42.250799+00:00,sub_004462,novo,web,34,technician,may,nonexistent,0,0.0387,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005507,2026-01-21T16:58:46.084497+00:00,sub_003327,novo,email,36,services,may,nonexistent,0,0.0371,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005508,2026-01-21T17:00:26.929722+00:00,sub_023363,novo,web,46,housemaid,aug,nonexistent,0,0.0282,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005509,2026-01-21T17:00:58.127390+00:00,sub_036331,novo,web,33,admin.,jun,nonexistent,0,0.3924,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005510,2026-01-21T17:03:11.651791+00:00,sub_016712,novo,email,48,services,jul,nonexistent,0,0.0539,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005511,2026-01-21T17:03:39.112584+00:00,sub_032848,recorrente,app,31,admin.,may,failure,1,0.0709,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005512,2026-01-21T17:05:53.532987+00:00,sub_037324,novo,web,31,admin.,aug,nonexistent,0,0.2153,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005513,2026-01-21T17:09:24.188031+00:00,sub_035820,novo,email,43,blue-collar,may,nonexistent,0,0.0794,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005514,2026-01-21T17:10:10.040530+00:00,sub_020951,novo,app,47,admin.,aug,nonexistent,0,0.0631,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005515,2026-01-21T17:13:59.665878+00:00,sub_028766,novo,email,24,admin.,apr,nonexistent,0,0.2299,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005516,2026-01-21T17:17:07.404688+00:00,sub_021651,novo,app,45,technician,aug,nonexistent,0,0.0575,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005517,2026-01-21T17:24:55.077427+00:00,sub_027767,novo,web,34,technician,mar,nonexistent,0,0.3975,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005518,2026-01-21T17:31:04.435144+00:00,sub_023357,novo,email,47,admin.,aug,nonexistent,0,0.0422,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005519,2026-01-21T17:42:39.402596+00:00,sub_021627,novo,app,36,admin.,aug,nonexistent,0,0.0664,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005520,2026-01-21T17:56:24.204761+00:00,sub_017991,novo,email,56,technician,jul,nonexistent,0,0.0553,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005521,2026-01-21T18:02:13.347594+00:00,sub_026887,novo,app,35,admin.,nov,nonexistent,0,0.0682,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005522,2026-01-21T18:03:41.271212+00:00,sub_030936,novo,app,38,blue-collar,may,nonexistent,0,0.1033,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005523,2026-01-21T18:15:38.669641+00:00,sub_037856,novo,web,44,admin.,aug,nonexistent,0,0.2793,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005524,2026-01-21T18:22:20.665285+00:00,sub_025257,novo,web,40,blue-collar,nov,nonexistent,0,0.0482,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005525,2026-01-21T18:28:42.203897+00:00,sub_004140,novo,email,35,admin.,may,nonexistent,0,0.0256,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005526,2026-01-21T18:34:05.486865+00:00,sub_024197,novo,email,38,blue-collar,nov,nonexistent,0,0.0611,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005527,2026-01-21T18:34:52.062239+00:00,sub_013005,novo,email,28,services,jul,nonexistent,0,0.0651,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005528,2026-01-21T18:41:24.120219+00:00,sub_001104,novo,web,60,services,may,nonexistent,0,0.0368,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005529,2026-01-21T18:45:20.188542+00:00,sub_002984,novo,app,38,blue-collar,may,nonexistent,0,0.0291,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005530,2026-01-21T18:45:46.320207+00:00,sub_024354,novo,email,38,blue-collar,nov,nonexistent,0,0.0543,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005531,2026-01-21T18:53:17.850061+00:00,sub_038914,reativado,web,24,student,nov,success,3,0.7887,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005532,2026-01-21T18:54:39.092262+00:00,sub_020823,novo,app,59,blue-collar,aug,nonexistent,0,0.0415,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005533,2026-01-21T19:12:01.385584+00:00,sub_018339,novo,email,56,entrepreneur,jul,nonexistent,0,0.0283,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005534,2026-01-21T19:16:42.229310+00:00,sub_003651,novo,web,52,services,may,nonexistent,0,0.036,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005535,2026-01-21T19:19:25.641807+00:00,sub_027816,novo,web,88,retired,mar,nonexistent,0,0.4235,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005536,2026-01-21T19:20:03.770547+00:00,sub_002284,novo,web,34,admin.,may,nonexistent,0,0.0391,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005537,2026-01-21T19:27:46.833962+00:00,sub_034644,novo,email,37,housemaid,may,nonexistent,0,0.0998,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005538,2026-01-21T19:28:46.314866+00:00,sub_033626,novo,app,27,admin.,may,nonexistent,0,0.1026,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005539,2026-01-21T19:39:44.151882+00:00,sub_040817,novo,web,36,admin.,sep,nonexistent,0,0.372,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005540,2026-01-21T19:43:40.184505+00:00,sub_011708,novo,app,55,blue-collar,jun,nonexistent,0,0.0337,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005541,2026-01-21T19:51:15.195773+00:00,sub_006663,novo,web,45,services,may,nonexistent,0,0.0343,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005542,2026-01-21T19:54:08.755104+00:00,sub_012337,novo,app,38,services,jul,nonexistent,0,0.0408,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005543,2026-01-21T19:59:39.976448+00:00,sub_032930,recorrente,web,28,technician,may,failure,1,0.0483,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005544,2026-01-21T20:04:27.381956+00:00,sub_009012,novo,email,43,admin.,jun,nonexistent,0,0.0407,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005545,2026-01-21T20:05:03.306998+00:00,sub_036551,recorrente,web,29,services,jun,failure,2,0.2661,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005546,2026-01-21T20:17:56.133855+00:00,sub_006350,novo,email,56,technician,may,nonexistent,0,0.0371,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005547,2026-01-21T20:20:46.536063+00:00,sub_002013,novo,email,48,admin.,may,nonexistent,0,0.0401,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005548,2026-01-21T20:21:46.258227+00:00,sub_009034,novo,app,47,admin.,jun,nonexistent,0,0.0412,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005549,2026-01-21T20:24:27.284395+00:00,sub_031059,novo,web,39,blue-collar,may,nonexistent,0,0.0914,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005550,2026-01-21T20:35:03.171052+00:00,sub_024806,novo,web,34,technician,nov,nonexistent,0,0.0652,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005551,2026-01-21T20:40:14.736280+00:00,sub_014610,novo,web,45,blue-collar,jul,nonexistent,0,0.05,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005552,2026-01-21T20:41:51.573257+00:00,sub_027020,novo,email,44,admin.,nov,nonexistent,0,0.0575,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005553,2026-01-21T20:43:04.251905+00:00,sub_026714,novo,web,32,admin.,nov,nonexistent,0,0.0426,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005554,2026-01-21T20:44:39.874078+00:00,sub_022847,novo,app,40,technician,aug,nonexistent,0,0.0534,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005555,2026-01-21T20:47:23.183911+00:00,sub_021172,novo,web,35,admin.,aug,nonexistent,0,0.0577,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005556,2026-01-21T20:50:39.615592+00:00,sub_004180,novo,app,46,blue-collar,may,nonexistent,0,0.0233,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005557,2026-01-21T20:59:26.420613+00:00,sub_010698,novo,web,48,blue-collar,jun,nonexistent,0,0.038,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005558,2026-01-21T21:00:45.140467+00:00,sub_021734,novo,web,52,admin.,aug,nonexistent,0,0.052,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005559,2026-01-21T21:01:25.909743+00:00,sub_005569,novo,email,47,admin.,may,nonexistent,0,0.0391,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005560,2026-01-21T21:07:31.393888+00:00,sub_019598,novo,app,50,technician,aug,nonexistent,0,0.0559,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005561,2026-01-21T21:07:35.338568+00:00,sub_004816,novo,web,37,blue-collar,may,nonexistent,0,0.0181,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005562,2026-01-21T21:23:38.427241+00:00,sub_032424,novo,app,34,blue-collar,may,nonexistent,0,0.0794,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005563,2026-01-21T21:29:32.876071+00:00,sub_004255,novo,web,52,blue-collar,may,nonexistent,0,0.0328,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005564,2026-01-21T21:33:18.970059+00:00,sub_003811,novo,web,33,blue-collar,may,nonexistent,0,0.0272,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005565,2026-01-21T21:35:52.051174+00:00,sub_026269,novo,web,43,services,nov,nonexistent,0,0.0556,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005566,2026-01-21T21:38:41.632139+00:00,sub_009083,novo,app,30,services,jun,nonexistent,0,0.0386,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005567,2026-01-21T21:49:07.611298+00:00,sub_014473,novo,app,25,technician,jul,nonexistent,0,0.0674,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005568,2026-01-21T21:52:43.387465+00:00,sub_012943,novo,web,28,blue-collar,jul,nonexistent,0,0.0593,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_005569,2026-01-21T21:54:54.427575+00:00,sub_008922,novo,web,44,admin.,jun,nonexistent,0,0.0427,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005570,2026-01-21T21:57:39.789333+00:00,sub_031376,novo,app,39,blue-collar,may,nonexistent,0,0.0855,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005571,2026-01-21T21:58:40.553002+00:00,sub_028497,novo,web,56,management,apr,nonexistent,0,0.1908,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_005572,2026-01-21T22:18:24.316134+00:00,sub_009834,novo,app,42,management,jun,nonexistent,0,0.0404,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_005573,2026-01-21T22:19:56.482973+00:00,sub_028289,novo,web,34,services,apr,nonexistent,0,0.1822,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005574,2026-01-21T22:27:54.239788+00:00,sub_029386,recorrente,web,36,services,apr,failure,1,0.1126,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_005575,2026-01-21T22:28:06.629033+00:00,sub_022207,novo,email,33,housemaid,aug,nonexistent,0,0.0526,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
